企业名称,标题,URL,发布时间,来源,正文
海尔智家,海尔智家：公司高度重视室内空气品质相关产品的研发与市场潜力,http://finance.eastmoney.com/a/202601133617700658.html,2026-01-13 21:39:03,证券日报,证券日报网讯 1月13日，海尔智家在互动平台回答投资者提问时表示，公司高度重视室内空气品质相关产品的研发与市场潜力，并将其视为未来重点发展的方向之一。未来，公司将结合市场需求与技术趋势，稳步推进该领域的布局，力争为消费者创造更大价值。
海尔智家,海尔智家：公司始终重视全体股东利益,http://finance.eastmoney.com/a/202601133617700977.html,2026-01-13 21:39:09,证券日报,证券日报网讯 1月13日，海尔智家在互动平台回答投资者提问时表示，公司始终重视全体股东利益，并致力于通过持续推进数字化变革，海外创牌升级与创新驱动提升长期价值。股价波动受宏观经济、市场情绪及行业周期等多重复杂因素影响。
海尔智家,工业互联网产业迎政策利好 11只概念股获社保基金重仓,http://finance.eastmoney.com/a/202601143618006472.html,2026-01-14 07:44:18,人民财讯,机构持股方面，11只概念股2025年三季度末获社保基金重仓，以期末股价计算，合计持股市值达到112.12亿元，三一重工、汇川技术、海尔智家获持股市值居前，分别为41.42亿元、23.72亿元、18.96亿元。
海尔智家,海尔智家：公司已围绕最新补贴方向进行全面布局,http://finance.eastmoney.com/a/202601143619213135.html,2026-01-14 20:36:15,证券日报,证券日报网讯 1月14日，海尔智家在互动平台回答投资者提问时表示，公司紧密跟踪并积极顺应国家政策导向，已围绕最新补贴方向进行了全面布局，公司持续强化在冰箱、洗衣机等核心品类的技术领先优势，一级能效产品阵容丰富，能充分满足补贴政策要求，并引领绿色消费升级；依托三翼鸟场景品牌，公司加速构建全屋智能解决方案
海尔智家,港股速递|恒生科技、港股通科技走势分化，阿里宣布千问更新，百度筹备“入通”,http://finance.eastmoney.com/a/202601153620204972.html,2026-01-15 11:10:40,每日经济新闻,恒生科技成分股内，比亚迪股份、舜宇光学科技、地平线机器人-W、理想汽车-W、美的集团、比亚迪电子、海尔智家涨幅居前； 国证港股通科技成分股内，贝壳-W、比亚迪股份、舜宇光学科技、地平线机器人-W、理想汽车-W、比亚迪电子、优必选、信达生物、零跑汽车、瑞声科技等涨幅领先。
海尔智家,中欧核心价值混合发起A：2025年第四季度利润36.43万元 净值增长率3.14%,http://finance.eastmoney.com/a/202601173622580316.html,2026-01-17 23:06:37,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是腾讯控股、中国海洋石油、美的集团、中国移动、川投能源、海尔智家、中国黄金国际、福耀玻璃、豪迈科技、青岛港。
海尔智家,完成超10亿元B轮融资 海尔新能源冲击IPO！海尔系欲拓A股版图,http://finance.eastmoney.com/a/202601193623596427.html,2026-01-19 21:56:14,北京商报,彼时，在张瑞敏的主导之下，海尔智家成功登陆A股市场。上市逾30年时间，如今的海尔智家已成长为A股千亿市值的家电巨头企业；与此同时，海尔集团的资本触角亦向外大幅延伸，逐步搭建起跨越A+H两地的资本版图。
海尔智家,港股消费ETF鹏华(159265)涨超1.5%，政策持续催化新消费,http://finance.eastmoney.com/a/202601203624599333.html,2026-01-20 11:50:46,界面新闻,数据显示，截至2025年12月31日，国证港股通消费主题指数(987024)前十大权重股分别为百胜中国、农夫山泉、安踏体育、泡泡玛特、万洲国际、海尔智家、华润啤酒、李宁、蒙牛乳业、美的集团，前十大权重股合计占比57.41%。
海尔智家,海尔智家：拟回购100万股境外上市外资股,http://finance.eastmoney.com/a/202601203624765656.html,2026-01-20 17:30:18,界面新闻,海尔智家1月20日公告，拟通过法兰克福证券交易所的XETRA®交易系统以及欧盟境内选定的多边交易设施进行回购公司股份，拟回购总金额最高不超过200万欧元，或拟回购最大数量不超过100万股（约占公司D股股本的0.369%，占公司总股本的0.011%）。
海尔智家,海尔智家：拟最高不超过200万欧元回购公司D股股份,http://finance.eastmoney.com/a/202601203624789420.html,2026-01-20 17:49:41,人民财讯,人民财讯1月20日电，海尔智家(600690)1月20日公告，拟最高不超过200万欧元（不含相关费用），或拟回购最大数量不超过100万股（约占公司D股股本的0.369%，占公司总股本的0.011%）回购公司D股股份。回购的D股将被注销，进而减少公司注册资本。
海尔智家,海尔智家：拟回购不超过0.369%公司D股,http://finance.eastmoney.com/a/202601203624859815.html,2026-01-20 19:14:26,新京报,新京报贝壳财经讯 1月20日，海尔智家公告，公司拟推出D股股份回购计划，回购资金总额最高不超过200万欧元(不含相关费用)，或拟回购最大数量不超过100万股，约占公司D股股本的0.369%，占公司总股本的0.011%。回购的D股将被注销，进而减少公司注册资本。
海尔智家,海尔智家拟回购D股 斥资不超200万欧元注销股份,http://finance.eastmoney.com/a/202601213625754851.html,2026-01-21 10:23:06,证券时报网,1月20日晚，海尔智家(600690)发布公告，宣布启动境外上市外资股（D股）回购计划。本次回购资金总额上限不超过200万欧元（不含相关费用），拟回购股份数量最多100万股，回购后将予以注销以减少公司注册资本。
海尔智家,国投瑞银盛煊混合A：2025年第四季度利润129.85万元 净值增长率1.55%,http://finance.eastmoney.com/a/202601213625845236.html,2026-01-21 11:52:11,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是宝丰能源、亨通光电、中信博、海尔智家、河钢股份、赛轮轮胎、中国平安、三一重工、宝武镁业、潍柴动力。 核校：孙萍
海尔智家,国投瑞银美丽中国混合A：2025年第四季度利润227.64万元 净值增长率0.77%,http://finance.eastmoney.com/a/202601213625846326.html,2026-01-21 11:54:24,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是亨通光电、赛轮轮胎、宝丰能源、河钢股份、中信博、三一重工、中国平安、海兴电力、海尔智家、江山股份。 核校：孙萍
海尔智家,港股通消费ETF鹏华(513590)涨超1.4%，泡泡玛特本周连续回购近3.5亿港元,http://finance.eastmoney.com/a/202601223627329713.html,2026-01-22 15:18:06,界面新闻,数据显示，截至2025年12月31日，中证港股通消费主题指数(931454)前十大权重股分别为泡泡玛特、百胜中国、安踏体育、农夫山泉、万洲国际、海尔智家、申洲国际、美的集团、李宁、蒙牛乳业，前十大权重股合计占比59.9%。
海尔智家,海尔电视加码开拓印度，印度彩电市场今年将继续增长,http://finance.eastmoney.com/a/202601223627382585.html,2026-01-22 16:07:37,第一财经,目前，海尔彩电业务并不在以白色家电为主业的海尔智家（600690.SH）里。企查查显示，海尔智家在青岛海尔多媒体有限公司中持股20%。而海尔智家在2025年3月AWE期间透露，其子公司海尔印度已设定2027年收入达20亿美元的目标。
海尔智家,海尔生物：公司已将业务覆盖至全球150多个国家和地区，实现了18个国家的本地化部署,http://finance.eastmoney.com/a/202601223627515545.html,2026-01-22 18:18:17,每日经济新闻,每经AI快讯，有投资者在投资者互动平台提问：当年海尔智家收购海外电器资产整合非常成功，海尔生物是否会在医疗器械行业重演，对海外医疗资产有无收购目标标的？
海尔智家,泓德致远混合A：2025年第四季度利润427.13万元 净值增长率0.62%,http://finance.eastmoney.com/a/202601223627646175.html,2026-01-22 20:59:29,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是伯特利、安井食品、华鲁恒升、扬杰科技、海尔智家、浙江鼎力、陕鼓动力、华泰证券、迈瑞医疗、顺丰控股。 核校：孙萍
海尔智家,永赢睿信混合A：2025年第四季度利润3.85亿元 净值增长率8.53%,http://finance.eastmoney.com/a/202601223627721610.html,2026-01-22 22:07:57,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是中际旭创、五矿资源、中孚实业、宏创控股、思源电气、紫金矿业、康方生物、新易盛、华锡有色、海尔智家。 核校：沈楠
海尔智家,安信新成长混合A：2025年第四季度利润147.27万元 净值增长率1.21%,http://finance.eastmoney.com/a/202601223627777810.html,2026-01-22 23:10:30,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是万华化学、扬农化工、宁德时代、中国石油、久立特材、海尔智家、海螺水泥、永兴材料、确成股份、中密控股。
海尔智家,头部家电企业剧透2026年发展规划：AI、全球化是关键词,http://finance.eastmoney.com/a/202601233627835166.html,2026-01-23 00:36:06,证券日报,据记者不完全统计，近日，珠海格力电器股份有限公司（以下简称“格力电器”）、美的集团股份有限公司（以下简称“美的集团”）、海尔智家股份有限公司（以下简称“海尔智家”）等行业龙头企业纷纷公布2026年新计划或相关业务规划，多维发力巩固市场优势，同时，加码布局人工智能（AI）、工业机器人等赛道
海尔智家,天弘宁弘六个月A：2025年第四季度利润35.97万元 净值增长率0.76%,http://finance.eastmoney.com/a/202601233628656880.html,2026-01-23 12:43:40,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是中国太保、伊利股份、申通快递、中国移动、中国人保、分众传媒、国药股份、海尔智家、国邦医药、首旅酒店。 核校：沈楠
海尔智家,天弘广盈六个月持有混合A：2025年第四季度利润58.8万元 净值增长率1.77%,http://finance.eastmoney.com/a/202601233628658668.html,2026-01-23 12:45:28,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是宁波银行、成都银行、长沙银行、齐鲁银行、梅花生物、江苏银行、格力电器、羚锐制药、南京银行、海尔智家。 核校：沈楠
海尔智家,天弘新活力混合发起A：2025年第四季度利润282.23万元 净值增长率4.46%,http://finance.eastmoney.com/a/202601233628662028.html,2026-01-23 12:57:59,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是中国太保、中国人保、申通快递、海尔智家、中国移动、中国平安、伊利股份、分众传媒、景津装备、首旅酒店。 核校：沈楠
海尔智家,财通资管新聚益6个月持有期混合A：2025年第四季度利润13.84万元 净值增长率0.15%,http://finance.eastmoney.com/a/202601233628920027.html,2026-01-23 16:50:03,中国证券报·中证网,截至2025年四季度末，基金十大重仓股分别是兴业银行、中国建筑、中国移动、海尔智家、洛阳钼业、紫金矿业、美的集团、招商银行、恒瑞医药、华友钴业。 核校：杨宁
