企业,日期,来源,内容
国电南瑞,2026-03-09,人民财讯,3月9日，国电南瑞股价上涨5.03%，收盘价为31.52元/股，创历史新高，公司最新A股市值达2531.6亿元。
国电南瑞,2026-03-09,证券时报网,2026年3月9日，据证券时报网报道，电力物联网概念板块当日上涨2.25%，主力资金净流入部分个股。原文未明确列出具体净流入个股及金额。
国电南瑞,2026-03-09,证券时报网,2026年3月9日，虚拟电厂概念板块上涨2.00%，当日主力资金净流入10.25亿元。
国电南瑞,2026-03-09,证券时报网,电力设备行业3月9日资金流向日报显示，当日行业整体资金净流出。其中，四方股份净流出约1.70亿元，麦格米特净流出约1.68亿元，捷佳伟创净流出约1.41亿元，东方电缆净流出约1.27亿元，国电南瑞净流出约1.27亿元。
国电南瑞,2026-03-09,证券时报网,截至2026年3月9日，收盘价创历史新高的股票包括：联特科技（通信行业，收盘253.83元，涨6.78%）、汇绿生态（建筑装饰行业，收盘41.53元，涨5.97%）、鑫磊股份（机械设备行业，收盘59.20元，涨5.87%）、东阳光（综合行业，收盘40.00元，涨5.82%）、海川智能（机械设备行业，收盘41.39元，涨5.29%）等。
国电南瑞,2026-03-10,界面新闻,截至2026年3月10日，电网设备ETF易方达(560390)实现5连涨，连续4个交易日净流入5.15亿元。该ETF覆盖电网设备产业链中下游核心环节，共50只成分股，前十大权重股包括特变电工、国电南瑞、思源电气、中天科技、亨通光电等。报道称电力设备厂商迎来出海机遇。
国电南瑞,2026-03-10,界面新闻,中国1-2月油气进出口实现双增，“未来能源”战略不断提速。截至2026年2月27日，中证国新央企现代能源指数前十大权重股包括长江电力、国电南瑞、中国铝业、中国核电、云铝股份、三峡能源、中国海油、中国电建、中国稀土、中国石油，合计权重占比46.47%。央企能源ETF嘉实(562850)布局相关能源央企。
国电南瑞,2026-03-10,界面新闻,2026年3月10日，界面新闻报道称，电网设备ETF易方达(560390)因算力需求高增带动绿电刚需，盘中交投活跃。该ETF指数成分股共50只，覆盖电网设备产业链中下游，前十大权重股包括国电南瑞、特变电工、思源电气、中天科技、亨通光电等。
国电南瑞,2026-03-10,人民财讯,国电南瑞变电公司提供二次设备集成的郑州110千伏曙光（超算）变电站新建工程于近日投运。该变电站集自主可控技术与智能化运维于一体。其投运标志着郑州国家超算互联网核心节点已具备全面运行条件。
国电南瑞,2026-03-10,证券时报网,原文信息不足，无法形成完整摘要。
国电南瑞,2026-03-11,证券时报网,
国电南瑞,2026-03-11,界面新闻,“算电协同”与“绿色燃料”已成为“十五五”高质量发展新方向，央企能源ETF嘉实（562850）受到市场资金关注。截至2026年2月27日，中证国新央企现代能源指数前十大权重股包括长江电力、国电南瑞、中国铝业等，合计占比46.47%。
国电南瑞,2026-03-11,界面新闻,截至2026年3月11日，电网设备ETF易方达(560390)近5日净流入超5亿元。该ETF指数成分股共50只，覆盖电网设备产业链中下游核心环节，前十大权重股包含特变电工、国电南瑞、思源电气、中天科技、亨通光电等。AI能耗三年翻倍引发“电力荒”，算电协同已晋升为国家战略。
国电南瑞,2026-03-11,证券时报网,电力设备行业今日上涨2.43%，主力资金净流入31.56亿元。
国电南瑞,2026-03-11,财联社,2026年3月11日，据财联社报道，新能源赛道热度持续，国电南瑞本月涨幅超过10%，同列涨幅超10%的还有德业股份、正泰电器、中国西电、阳光电源等8只个股。资金面上，电力设备板块近期融资余额有所增长，逐步逼近此前高点。
国电南瑞,2026-03-11,财联社,2026年3月11日，据财联社数据，在沪股通前十大成交个股中，国电南瑞位列第三位。其他信息未涉及国电南瑞的具体交易细节或业务影响。
国电南瑞,2026-03-12,每日经济新闻,绿电ETF（562550）连续4日实现净流入，且为同指数中规模最大的产品。该ETF覆盖国电南瑞、特变电工、思源电气等全产业链龙头，精准贴合特高压工程推进、智能电网升级、AI算力配套电网改造三大主线。
国电南瑞,2026-03-12,界面新闻,电网设备ETF易方达（560390）近期翻红上扬，单日净流入超5300万元。该ETF跟踪的指数包含50只成分股，覆盖电网设备产业链中下游核心环节，前十大权重股包括特变电工、国电南瑞、思源电气、中天科技、亨通光电等行业龙头。
国电南瑞,2026-03-12,界面新闻,截至2026年2月27日，中证国新央企现代能源指数前十大权重股包括长江电力、国电南瑞、中国铝业、中国核电等，合计占比46.47%。央企能源基础设施自主可控与韧性保供战略价值凸显，央企能源ETF嘉实(562850)获得资金关注。
国电南瑞,2026-03-12,界面新闻,电网设备ETF易方达（560390）近5日净流入4.76亿元，该ETF成分股共50只，覆盖电网设备产业链中下游核心环节，前十大权重股包括特变电工、国电南瑞、思源电气、中天科技、亨通光电等龙头。消息称超大型算力中心倒逼设备升级，电网设备产业链迎来结构性重估。
国电南瑞,2026-03-12,每日经济新闻,绿电ETF（562550）放量大涨2.52%，盘中成交额居同类第一；该ETF全面覆盖国电南瑞、特变电工、思源电气等电网设备龙头，贴合特高压工程推进、智能电网升级及AI算力配套电网改造三大主线。
国电南瑞,2026-03-12,界面新闻,2026年3月12日，界面新闻报道称，算电协同概念引发市场关注，出现七连涨及15股涨停。国内电力设备龙头如国电南瑞(600406.SH)、特变电工(600089.SH)、中国西电(601179.SH)等被指有望率先受益。智慧调度与虚拟电厂领域也迎来发展机遇，国能日新主营业务覆盖能源数据管理、智慧电站建设等领域。
国电南瑞,2026-03-13,21世纪经济报道,据韩国预托结算院（KSD）旗下SEIbro数据显示，截至2026年3月11日，韩国股民近一个月净买入居前的A股标的包括三一重工、中国电建、光迅科技、许继电气、中国西电、浙能电力、长电科技、国电南瑞和特变电工。
国电南瑞,2026-03-13,界面新闻,截至2026年2月27日，中证国新央企现代能源指数前十大权重股包括长江电力、国电南瑞、中国铝业等，合计权重占比46.47%。央企能源ETF嘉实(562850)布局上述高质量能源央企。
国电南瑞,2026-03-13,界面新闻,电网设备ETF易方达(560390)盘中交投活跃，受资金青睐。重大项目建设提速驱动核心设备环节量价齐升。该指数成分股共50只，覆盖电网设备产业链中下游核心环节，前十大权重股包括特变电工、国电南瑞、思源电气、中天科技、亨通光电等行业龙头。
国电南瑞,2026-03-13,证券时报网,原文信息不足，无法形成完整摘要。
国电南瑞,2026-03-13,证券时报网,2026年3月13日，电力物联网概念下跌3.05%，主力资金净流出66只个股。其中，国电南瑞当日跌幅3.34%，换手率1.74%，主力资金净流出65013.04万元。
国电南瑞,2026-03-13,证券日报,国电南瑞在2026年3月13日通过互动平台表示，公司投资龙芯中科的主要目的是实现产业协同。该信息来源于证券日报。
国电南瑞,2026-03-16,每日经济新闻,绿电ETF（562550）被称为全市场电力含量最高，覆盖国电南瑞、特变电工、思源电气等全产业链龙头，贴合特高压工程推进
国电南瑞,2026-03-16,每日经济新闻,截至2026年3月16日，电网设备ETF（159326）已连续16个交易日获得资金净流入。该产品覆盖国电南瑞、特变电工、思源电气等全产业链龙头，贴合特高压工程、智能电网升级及AI算力配套电网改造三大主线。
国电南瑞,2026-03-16,界面新闻,政策定调“算电协同”战略提速，央企能源ETF嘉实(562850)受到资金关注。截至2026年2月27日，中证国新央企现代能源指数前十大权重股包括长江电力、国电南瑞、中国铝业等，合计权重46.47%。
国电南瑞,2026-03-16,证券时报网,原文信息不足，无法形成完整摘要。
国电南瑞,2026-03-17,每日经济新闻,国电南瑞（600406.SH）于2026年3月17日在投资者互动平台表示，公司在伊朗没有项目，但在其他中东地区有项目，且目前整体影响较小。
国电南瑞,2026-03-17,证券时报网,电力设备行业今日下跌2.32%，主力资金净流出112.51亿元。其中，阳光电源、金风科技、特变电工等个股主力资金净流出较大，分别为16.44亿元、7.69亿元、7.63亿元。
国电南瑞,2026-03-17,证券时报网,原文信息不足，无法形成完整摘要。
国电南瑞,2026-03-17,证券日报,国电南瑞于2026年3月17日在互动平台表示，公司在伊朗没有项目，但在其他中东地区有项目，目前整体影响较小。
国电南瑞,2026-03-18,第一财经,华西证券发布报告称，AI用电需求持续提升，Agent爆发加速需求。报告提及电力领域相关企业包括国电南瑞等，同时提示市场系统性风险、科技创新政策落地不及预期、中美博弈突发事件等风险。
国电南瑞,2026-03-18,每日经济新闻,国电南瑞作为绿电ETF（562550）的成分股之一，该ETF因能源转型和AI算力需求推动电力需求增长，2026年3月以来规模翻倍。ETF覆盖国电南瑞、特变电工、思源电气等全产业链龙头，贴合特高压工程、智能电网升级、AI算力配套电网改造三大主线。
国电南瑞,2026-03-18,界面新闻,中国加入《三倍核能宣言》，央企能源ETF嘉实(562850)有望受益。截至2026年2月27日，中证国新央企现代能源指数前十大权重股为长江电力、国电南瑞、中国铝业、中国核电、云铝股份、三峡能源、中国海油、中国电建、中国稀土、中国石油，合计权重占比46.47%。
国电南瑞,2026-03-18,每日经济新闻,截至2026年3月18日，电网设备ETF（159326）成分股百利电气、积成电子涨停，该ETF覆盖国电南瑞、特变电工、思源电气等全产业链龙头，精准贴合特高压工程、智能电网升级及AI算力配套电网改造三大主线。原文显示电网投资同比增长80.6%。
国电南瑞,2026-03-18,界面新闻,电网设备ETF易方达(560390)连续5日净流入，合计超6亿元。该ETF指数成分股共50只，覆盖电网设备产业链中下游核心环节，前十大权重股包含特变电工、国电南瑞、思源电气、中天科技、亨通光电等行业龙头。
